entity_no,Subsidiary,Posting_Period,Posting_date,Account,Debit,Credit,Reversal_date,Memo,Line_Memo,Vendor_Name,Department,Risk_Location,Profit_Center,product,Affiliate,Accounting_Book,Is_Book_Specific,Source,DAC
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,1152.32,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,NE,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,150699.73,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,NJ,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,6532.7,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,TN,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,1371.08,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,UT,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,2060.86,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,NY,301,1016,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,10309.94,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,MN,111,1031,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,49.72,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,DC,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,578.49,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,VA,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,3715.27,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,SC,301,1042,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,0.04,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,OH,411,1002,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,17306.33,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,NC,411,1028,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,1818.1,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,SC,411,1028,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,0,0.07,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,CA,411,1028,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,9315.05,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,DC,311,1028,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,231229.87,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,CA,411,1029,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,46355.75,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,KS,411,1029,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,36048.3,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,TX,411,1029,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,2325,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,AL,411,1031,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,974.14,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,MA,311,1031,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,4917.26,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,IL,311,1035,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,1113.9,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,TX,411,1047,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,342392.26,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,AL,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,129437.82,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,GA,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,487.12,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,IA,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,964.22,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,ND,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,3183.99,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,NE,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,580983.92,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,NJ,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,26255.89,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,TN,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,1974.07,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,UT,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,23032.54,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,AZ,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,6475.15,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,IN,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,2093.9,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,KY,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,734.59,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,ME,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,10186.34,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,OH,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,1297.97,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,OK,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,9298.57,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,WI,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,855.76,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,WV,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,2143.19,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,DC,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,85435.5,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,LA,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,32.91,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,NM,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,17546.83,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,RI,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,3124.64,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,MN,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,14376.57,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,PA,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,8104.28,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,VA,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,114.41,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,CA,301,1016,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,0.28,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,FL,301,1016,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,43014.84,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,FL,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,1082.44,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,MO,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,43760.29,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,TX,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,123.92,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,DE,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,238.56,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,IA,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,1169.06,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,MI,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,6168.06,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,NJ,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,301.76,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,TN,301,1042,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,28275.05,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,IN,411,1028,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,10356.14,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,NJ,411,1028,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,13004.69,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,IL,311,1028,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,7925.86,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,CO,411,1031,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,1947.74,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,TN,411,1031,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,1437.49,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,CA,311,1031,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,413.08,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,KS,311,1031,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,33.66,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,ME,411,1047,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,34224.97,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,IL,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,2261933.12,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,NY,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,3813.6,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,OR,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,1561.56,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,VT,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,872844.32,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,FL,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,12957.99,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,MO,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,17615.62,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,VA,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,21025.6,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,CO,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,1180239.5,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,FL,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,445.64,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,ID,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,46161.51,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,MS,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,1580.85,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,MT,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,381308.05,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,SC,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,644.96,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,UT,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,34637.71,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,NC,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,8422.13,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,NH,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,939.67,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,VT,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,15.03,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,GA,301,1016,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,266.02,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,NJ,301,1016,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,12.1,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,TX,301,1016,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,545.74,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,AR,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,27.53,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,IN,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,118.21,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,KY,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,706.18,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,OH,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,1173.49,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,OK,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,169.68,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,RI,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,806.18,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,AL,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,717.72,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,CA,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,11.12,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,KS,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,136.84,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,MD,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,121.91,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,MN,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,53.7,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,UT,301,1042,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,0,0.02,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,TX,411,1002,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,8497.48,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,GA,411,1028,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,13178.42,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,IA,411,1031,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,13204.9,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,DC,311,1035,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,9258.15,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,MA,311,1035,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,1830.67,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,OH,411,1047,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,1298.54,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,TN,411,1047,,,,CLVR,Direct
